ID,ESN,MTH,DAY,HR_GMT,MIN,YEARDAY,LON,LAT,DEPTH
246400711,4536410,6,29,12,10,180.5069444,-70.55055,40.8686,-1
246400711,4536410,6,29,13,5,180.5451389,-70.55076,40.87156,-1
246400711,4536410,6,29,12,10,180.5069444,-70.55055,40.8686,-1
246400711,4536410,6,29,13,5,180.5451389,-70.55076,40.87156,-1
246400711,4536410,6,29,14,5,180.5868056,-70.55177,40.87476,-1
246400711,4536410,6,29,15,2,180.6263889,-70.55344,40.8792,-1
246400711,4536410,6,29,14,5,180.5868056,-70.55177,40.87476,-1
246400711,4536410,6,29,15,2,180.6263889,-70.55344,40.8792,-1
246400711,4536410,6,29,16,1,180.6673611,-70.55383,40.88577,-1
246400711,4536410,6,29,16,55,180.7048611,-70.55156,40.89352,-1
246400711,4536410,6,29,16,1,180.6673611,-70.55383,40.88577,-1
246400711,4536410,6,29,16,55,180.7048611,-70.55156,40.89352,-1
246400711,4536410,6,29,18,6,180.7541667,-70.54529,40.9055,-1
246400711,4536410,6,29,19,6,180.7958333,-70.53482,40.91577,-1
246400711,4536410,6,29,18,6,180.7541667,-70.54529,40.9055,-1
246400711,4536410,6,29,19,6,180.7958333,-70.53482,40.91577,-1
246400711,4536410,6,29,20,6,180.8375,-70.51922,40.92349,-1
246400711,4536410,6,29,21,9,180.88125,-70.49969,40.92814,-1
246400711,4536410,6,29,20,6,180.8375,-70.51922,40.92349,-1
246400711,4536410,6,29,21,9,180.88125,-70.49969,40.92814,-1
246400711,4536410,6,29,21,56,180.9138889,-70.48409,40.92922,-1
246400711,4536410,6,29,21,56,180.9138889,-70.48409,40.92922,-1
246400711,4536410,6,30,0,8,181.0055556,-70.46321,40.92205,-1
246400711,4536410,6,30,0,8,181.0055556,-70.46321,40.92205,-1
246400711,4536410,6,30,1,22,181.0569444,-70.46347,40.91949,-1
246400711,4536410,6,30,2,16,181.0944444,-70.46607,40.92033,-1
246400711,4536410,6,30,1,22,181.0569444,-70.46347,40.91949,-1
246400711,4536410,6,30,2,16,181.0944444,-70.46607,40.92033,-1
246400711,4536410,6,30,3,14,181.1347222,-70.47027,40.9243,-1
246400711,4536410,6,30,4,17,181.1784722,-70.47289,40.9319,-1
246400711,4536410,6,30,3,14,181.1347222,-70.47027,40.9243,-1
246400711,4536410,6,30,4,17,181.1784722,-70.47289,40.9319,-1
246400711,4536410,6,30,5,22,181.2236111,-70.47077,40.94282,-1
246400711,4536410,6,30,5,22,181.2236111,-70.47077,40.94282,-1
246400711,4536410,6,30,8,20,181.3472222,-70.43197,40.96862,-1
246400711,4536410,6,30,8,20,181.3472222,-70.43197,40.96862,-1
246400711,4536410,6,30,9,25,181.3923611,-70.41152,40.97183,-1
246400711,4536410,6,30,10,16,181.4277778,-70.39603,40.97249,-1
246400711,4536410,6,30,9,25,181.3923611,-70.41152,40.97183,-1
246400711,4536410,6,30,10,16,181.4277778,-70.39603,40.97249,-1
246400711,4536410,6,30,11,18,181.4708333,-70.382,40.97055,-1
246400711,4536410,6,30,12,29,181.5201389,-70.37333,40.96527,-1
246400711,4536410,6,30,11,18,181.4708333,-70.382,40.97055,-1
246400711,4536410,6,30,12,29,181.5201389,-70.37333,40.96527,-1
246400711,4536410,6,30,13,38,181.5680556,-70.36816,40.96089,-1
246400711,4536410,6,30,13,38,181.5680556,-70.36816,40.96089,-1
246400711,4536410,6,30,15,34,181.6486111,-70.36711,40.95758,-1
246400711,4536410,6,30,16,46,181.6986111,-70.36792,40.96063,-1
246400711,4536410,6,30,15,34,181.6486111,-70.36711,40.95758,-1
246400711,4536410,6,30,16,46,181.6986111,-70.36792,40.96063,-1
246400711,4536410,6,30,17,32,181.7305556,-70.36792,40.96514,-1
246400711,4536410,6,30,17,32,181.7305556,-70.36792,40.96514,-1
246400711,4536410,6,30,19,41,181.8201389,-70.35537,40.98221,-1
246400711,4536410,6,30,20,56,181.8722222,-70.34103,40.99137,-1
246400711,4536410,6,30,19,41,181.8201389,-70.35537,40.98221,-1
246400711,4536410,6,30,20,56,181.8722222,-70.34103,40.99137,-1
246400711,4536410,6,30,21,42,181.9041667,-70.32769,40.99631,-1
246400711,4536410,6,30,21,42,181.9041667,-70.32769,40.99631,-1
246400711,4536410,7,1,0,35,182.0243056,-70.29243,40.99653,-1
246400711,4536410,7,1,0,35,182.0243056,-70.29243,40.99653,-1
246400711,4536410,7,1,1,47,182.0743056,-70.29153,40.99067,-1
246400711,4536410,7,1,1,47,182.0743056,-70.29153,40.99067,-1
246400711,4536410,7,1,3,44,182.1555556,-70.30537,40.98164,-1
246400711,4536410,7,1,4,50,182.2013889,-70.31451,40.98071,-1
246400711,4536410,7,1,3,44,182.1555556,-70.30537,40.98164,-1
246400711,4536410,7,1,4,50,182.2013889,-70.31451,40.98071,-1
246400711,4536410,7,1,5,41,182.2368056,-70.32226,40.98308,-1
246400711,4536410,7,1,5,41,182.2368056,-70.32226,40.98308,-1
246400711,4536410,7,1,7,44,182.3222222,-70.33076,40.99552,-1
246400711,4536410,7,1,8,41,182.3618056,-70.32737,41.00272,-1
246400711,4536410,7,1,7,44,182.3222222,-70.33076,40.99552,-1
246400711,4536410,7,1,8,41,182.3618056,-70.32737,41.00272,-1
246400711,4536410,7,1,9,50,182.4097222,-70.31973,41.00777,-1
246400711,4536410,7,1,10,56,182.4555556,-70.31157,41.0107,-1
246400711,4536410,7,1,9,50,182.4097222,-70.31973,41.00777,-1
246400711,4536410,7,1,10,56,182.4555556,-70.31157,41.0107,-1
246400711,4536410,7,1,11,56,182.4972222,-70.3072,41.00939,-1
246400711,4536410,7,1,12,52,182.5361111,-70.30887,41.00436,-1
246400711,4536410,7,1,11,56,182.4972222,-70.3072,41.00939,-1
246400711,4536410,7,1,12,52,182.5361111,-70.30887,41.00436,-1
246400711,4536410,7,1,13,58,182.5819444,-70.31743,40.9972,-1
246400711,4536410,7,1,15,1,182.6256944,-70.33481,40.9891,-1
246400711,4536410,7,1,13,58,182.5819444,-70.31743,40.9972,-1
246400711,4536410,7,1,15,1,182.6256944,-70.33481,40.9891,-1
246400711,4536410,7,1,16,58,182.7069444,-70.3744,40.98446,-1
246400711,4536410,7,1,16,58,182.7069444,-70.3744,40.98446,-1
246400711,4536410,7,1,17,48,182.7416667,-70.3924,40.98764,-1
246400711,4536410,7,1,17,48,182.7416667,-70.3924,40.98764,-1
246400711,4536410,7,1,19,54,182.8291667,-70.41822,41.00506,-1
246400711,4536410,7,1,19,54,182.8291667,-70.41822,41.00506,-1
246400711,4536410,7,1,21,51,182.9104167,-70.42311,41.02008,-1
246400711,4536410,7,1,22,55,182.9548611,-70.41884,41.02765,-1
246400711,4536410,7,1,21,51,182.9104167,-70.42311,41.02008,-1
246400711,4536410,7,1,22,55,182.9548611,-70.41884,41.02765,-1
246400711,4536410,7,1,23,57,182.9979167,-70.41412,41.0313,-1
246400711,4536410,7,2,1,2,183.0430556,-70.41195,41.03319,-1
246400711,4536410,7,1,23,57,182.9979167,-70.41412,41.0313,-1
246400711,4536410,7,2,1,2,183.0430556,-70.41195,41.03319,-1
246400711,4536410,7,2,1,55,183.0798611,-70.41405,41.03292,-1
246400711,4536410,7,2,3,8,183.1305556,-70.42176,41.02953,-1
246400711,4536410,7,2,1,55,183.0798611,-70.41405,41.03292,-1
246400711,4536410,7,2,3,8,183.1305556,-70.42176,41.02953,-1
246400711,4536410,7,2,4,10,183.1736111,-70.43354,41.02676,-1
246400711,4536410,7,2,4,10,183.1736111,-70.43354,41.02676,-1
246400711,4536410,7,2,5,20,183.2222222,-70.44631,41.02568,-1
246400711,4536410,7,2,6,17,183.2618056,-70.456,41.02629,-1
246400711,4536410,7,2,5,20,183.2222222,-70.44631,41.02568,-1
246400711,4536410,7,2,6,17,183.2618056,-70.456,41.02629,-1
246400711,4536410,7,2,7,24,183.3083333,-70.4636,41.02887,-1
246400711,4536410,7,2,8,38,183.3597222,-70.46828,41.03011,-1
246400711,4536410,7,2,7,24,183.3083333,-70.4636,41.02887,-1
246400711,4536410,7,2,8,38,183.3597222,-70.46828,41.03011,-1
246400711,4536410,7,2,10,43,183.4465278,-70.47881,41.02934,-1
246400711,4536410,7,2,10,43,183.4465278,-70.47881,41.02934,-1
246400711,4536410,7,2,11,34,183.4819444,-70.4827,41.02961,-1
246400711,4536410,7,2,12,43,183.5298611,-70.48941,41.03071,-1
246400711,4536410,7,2,11,34,183.4819444,-70.4827,41.02961,-1
246400711,4536410,7,2,12,43,183.5298611,-70.48941,41.03071,-1
246400711,4536410,7,2,13,25,183.5590278,-70.4968,41.03198,-1
246400711,4536410,7,2,14,24,183.6,-70.50776,41.0332,-1
246400711,4536410,7,2,13,25,183.5590278,-70.4968,41.03198,-1
246400711,4536410,7,2,14,24,183.6,-70.50776,41.0332,-1
246400711,4536410,7,2,16,18,183.6791667,-70.53106,41.03686,-1
246400711,4536410,7,2,17,9,183.7145833,-70.54123,41.04085,-1
246400711,4536410,7,2,16,18,183.6791667,-70.53106,41.03686,-1
246400711,4536410,7,2,17,9,183.7145833,-70.54123,41.04085,-1
246400711,4536410,7,2,18,13,183.7590278,-70.55203,41.04707,-1
246400711,4536410,7,2,18,13,183.7590278,-70.55203,41.04707,-1
246400711,4536410,7,2,19,15,183.8020833,-70.55864,41.05389,-1
246400711,4536410,7,2,20,7,183.8381944,-70.56243,41.06161,-1
246400711,4536410,7,2,19,15,183.8020833,-70.55864,41.05389,-1
246400711,4536410,7,2,20,7,183.8381944,-70.56243,41.06161,-1
246400711,4536410,7,2,21,10,183.8819444,-70.56181,41.06824,-1
246400711,4536410,7,2,22,10,183.9236111,-70.55726,41.07613,-1
246400711,4536410,7,2,21,10,183.8819444,-70.56181,41.06824,-1
246400711,4536410,7,2,22,10,183.9236111,-70.55726,41.07613,-1
246400711,4536410,7,2,23,23,183.9743056,-70.54992,41.08026,-1
246400711,4536410,7,3,0,11,184.0076389,-70.54083,41.08111,-1
246400711,4536410,7,2,23,23,183.9743056,-70.54992,41.08026,-1
246400711,4536410,7,3,0,11,184.0076389,-70.54083,41.08111,-1
246400711,4536410,7,3,1,15,184.0520833,-70.53362,41.08004,-1
246400711,4536410,7,3,2,21,184.0979167,-70.53205,41.07564,-1
246400711,4536410,7,3,1,15,184.0520833,-70.53362,41.08004,-1
246400711,4536410,7,3,2,21,184.0979167,-70.53205,41.07564,-1
246400711,4536410,7,3,3,23,184.1409722,-70.53649,41.07084,-1
246400711,4536410,7,3,4,30,184.1875,-70.5492,41.06692,-1
246400711,4536410,7,3,3,23,184.1409722,-70.53649,41.07084,-1
246400711,4536410,7,3,4,30,184.1875,-70.5492,41.06692,-1
246400711,4536410,7,3,5,28,184.2277778,-70.56256,41.06538,-1
246400711,4536410,7,3,6,16,184.2611111,-70.57591,41.06479,-1
246400711,4536410,7,3,5,28,184.2277778,-70.56256,41.06538,-1
246400711,4536410,7,3,6,16,184.2611111,-70.57591,41.06479,-1
246400711,4536410,7,3,7,22,184.3069444,-70.59117,41.06868,-1
246400711,4536410,7,3,8,12,184.3416667,-70.60159,41.07313,-1
246400711,4536410,7,3,7,22,184.3069444,-70.59117,41.06868,-1
246400711,4536410,7,3,8,12,184.3416667,-70.60159,41.07313,-1
246400711,4536410,7,3,9,24,184.3916667,-70.61241,41.08004,-1
246400711,4536410,7,3,10,23,184.4326389,-70.61692,41.08693,-1
246400711,4536410,7,3,9,24,184.3916667,-70.61241,41.08004,-1
246400711,4536410,7,3,10,23,184.4326389,-70.61692,41.08693,-1
246400711,4536410,7,3,11,18,184.4708333,-70.61638,41.09292,-1
246400711,4536410,7,3,12,17,184.5118056,-70.61312,41.09695,-1
246400711,4536410,7,3,11,18,184.4708333,-70.61638,41.09292,-1
246400711,4536410,7,3,12,17,184.5118056,-70.61312,41.09695,-1
246400711,4536410,7,3,13,21,184.55625,-70.60803,41.09848,-1
246400711,4536410,7,3,14,16,184.5944444,-70.60507,41.09801,-1
246400711,4536410,7,3,13,21,184.55625,-70.60803,41.09848,-1
246400711,4536410,7,3,14,16,184.5944444,-70.60507,41.09801,-1
246400711,4536410,7,3,15,27,184.64375,-70.60683,41.09703,-1
246400711,4536410,7,3,16,25,184.6840278,-70.60962,41.09581,-1
246400711,4536410,7,3,15,27,184.64375,-70.60683,41.09703,-1
246400711,4536410,7,3,16,25,184.6840278,-70.60962,41.09581,-1
246400711,4536410,7,3,17,25,184.7256944,-70.61408,41.09442,-1
246400711,4536410,7,3,18,28,184.7694444,-70.61962,41.09283,-1
246400711,4536410,7,3,17,25,184.7256944,-70.61408,41.09442,-1
246400711,4536410,7,3,18,28,184.7694444,-70.61962,41.09283,-1
246400711,4536410,7,3,19,28,184.8111111,-70.62498,41.09274,-1
246400711,4536410,7,3,20,22,184.8486111,-70.62958,41.09354,-1
246400711,4536410,7,3,19,28,184.8111111,-70.62498,41.09274,-1
246400711,4536410,7,3,20,22,184.8486111,-70.62958,41.09354,-1
246400711,4536410,7,3,21,30,184.8958333,-70.63088,41.09686,-1
246400711,4536410,7,3,22,37,184.9423611,-70.62906,41.10018,-1
246400711,4536410,7,3,21,30,184.8958333,-70.63088,41.09686,-1
246400711,4536410,7,3,22,37,184.9423611,-70.62906,41.10018,-1
246400711,4536410,7,3,23,30,184.9791667,-70.62455,41.10249,-1
246400711,4536410,7,4,0,39,185.0270833,-70.61889,41.10178,-1
246400711,4536410,7,3,23,30,184.9791667,-70.62455,41.10249,-1
246400711,4536410,7,4,0,39,185.0270833,-70.61889,41.10178,-1
246400711,4536410,7,4,1,31,185.0631944,-70.61413,41.10075,-1
246400711,4536410,7,4,2,38,185.1097222,-70.6111,41.09747,-1
246400711,4536410,7,4,1,31,185.0631944,-70.61413,41.10075,-1
246400711,4536410,7,4,2,38,185.1097222,-70.6111,41.09747,-1
246400711,4536410,7,4,3,49,185.1590278,-70.61224,41.09357,-1
246400711,4536410,7,4,4,47,185.1993056,-70.6188,41.09074,-1
246400711,4536410,7,4,3,49,185.1590278,-70.61224,41.09357,-1
246400711,4536410,7,4,4,47,185.1993056,-70.6188,41.09074,-1
246400711,4536410,7,4,5,48,185.2416667,-70.62874,41.0898,-1
246400711,4536410,7,4,6,45,185.28125,-70.63955,41.09127,-1
246400711,4536410,7,4,5,48,185.2416667,-70.62874,41.0898,-1
246400711,4536410,7,4,6,45,185.28125,-70.63955,41.09127,-1
246400711,4536410,7,4,7,41,185.3201389,-70.64908,41.0934,-1
246400711,4536410,7,4,8,40,185.3611111,-70.65784,41.09608,-1
246400711,4536410,7,4,7,41,185.3201389,-70.64908,41.0934,-1
246400711,4536410,7,4,8,40,185.3611111,-70.65784,41.09608,-1
246400711,4536410,7,4,9,38,185.4013889,-70.66515,41.09978,-1
246400711,4536410,7,4,10,41,185.4451389,-70.67002,41.104,-1
246400711,4536410,7,4,9,38,185.4013889,-70.66515,41.09978,-1
246400711,4536410,7,4,10,41,185.4451389,-70.67002,41.104,-1
246400711,4536410,7,4,11,33,185.48125,-70.67017,41.10747,-1
246400711,4536410,7,4,12,48,185.5333333,-70.66768,41.10973,-1
246400711,4536410,7,4,11,33,185.48125,-70.67017,41.10747,-1
246400711,4536410,7,4,12,48,185.5333333,-70.66768,41.10973,-1
246400711,4536410,7,4,13,40,185.5694444,-70.66002,41.10863,-1
246400711,4536410,7,4,14,54,185.6208333,-70.65219,41.10562,-1
246400711,4536410,7,4,13,40,185.5694444,-70.66002,41.10863,-1
246400711,4536410,7,4,14,54,185.6208333,-70.65219,41.10562,-1
246400711,4536410,7,4,15,56,185.6638889,-70.65,41.10169,-1
246400711,4536410,7,4,16,51,185.7020833,-70.65159,41.09919,-1
246400711,4536410,7,4,15,56,185.6638889,-70.65,41.10169,-1
246400711,4536410,7,4,16,51,185.7020833,-70.65159,41.09919,-1
246400711,4536410,7,4,17,51,185.74375,-70.65646,41.0979,-1
246400711,4536410,7,4,18,51,185.7854167,-70.66459,41.09868,-1
246400711,4536410,7,4,17,51,185.74375,-70.65646,41.0979,-1
246400711,4536410,7,4,18,51,185.7854167,-70.66459,41.09868,-1
246400711,4536410,7,4,19,57,185.83125,-70.66893,41.10124,-1
246400711,4536410,7,4,21,4,185.8777778,-70.67363,41.10393,-1
246400711,4536410,7,4,19,57,185.83125,-70.66893,41.10124,-1
246400711,4536410,7,4,21,4,185.8777778,-70.67363,41.10393,-1
246400711,4536410,7,4,21,58,185.9152778,-70.67567,41.10659,-1
246400711,4536410,7,4,22,56,185.9555556,-70.67543,41.10905,-1
246400711,4536410,7,4,21,58,185.9152778,-70.67567,41.10659,-1
246400711,4536410,7,4,22,56,185.9555556,-70.67543,41.10905,-1
246400711,4536410,7,5,0,1,186.0006944,-70.67328,41.11125,-1
246400711,4536410,7,5,1,1,186.0423611,-70.66698,41.11145,-1
246400711,4536410,7,5,0,1,186.0006944,-70.67328,41.11125,-1
246400711,4536410,7,5,1,1,186.0423611,-70.66698,41.11145,-1
246400711,4536410,7,5,1,56,186.0805556,-70.65998,41.11029,-1
246400711,4536410,7,5,2,56,186.1222222,-70.65511,41.10742,-1
246400711,4536410,7,5,1,56,186.0805556,-70.65998,41.11029,-1
246400711,4536410,7,5,2,56,186.1222222,-70.65511,41.10742,-1
246400711,4536410,7,5,3,56,186.1638889,-70.65541,41.10342,-1
246400711,4536410,7,5,4,47,186.1993056,-70.65962,41.09921,-1
246400711,4536410,7,5,3,56,186.1638889,-70.65541,41.10342,-1
246400711,4536410,7,5,4,47,186.1993056,-70.65962,41.09921,-1
246400711,4536410,7,5,5,58,186.2486111,-70.67017,41.09436,-1
246400711,4536410,7,5,6,59,186.2909722,-70.68326,41.09289,-1
246400711,4536410,7,5,5,58,186.2486111,-70.67017,41.09436,-1
246400711,4536410,7,5,6,59,186.2909722,-70.68326,41.09289,-1
246400711,4536410,7,5,7,57,186.33125,-70.69783,41.09305,-1
246400711,4536410,7,5,9,8,186.3805556,-70.71571,41.09563,-1
246400711,4536410,7,5,7,57,186.33125,-70.69783,41.09305,-1
246400711,4536410,7,5,9,8,186.3805556,-70.71571,41.09563,-1
246400711,4536410,7,5,9,59,186.4159722,-70.73221,41.10112,-1
246400711,4536410,7,5,11,3,186.4604167,-70.74583,41.1082,-1
246400711,4536410,7,5,9,59,186.4159722,-70.73221,41.10112,-1
246400711,4536410,7,5,11,3,186.4604167,-70.74583,41.1082,-1
246400711,4536410,7,5,12,15,186.5104167,-70.75678,41.11485,-1
246400711,4536410,7,5,12,15,186.5104167,-70.75678,41.11485,-1
246400711,4536410,7,5,15,18,186.6375,-70.75339,41.12593,-1
246400711,4536410,7,5,16,20,186.6805556,-70.74635,41.1238,-1
246400711,4536410,7,5,15,18,186.6375,-70.75339,41.12593,-1
246400711,4536410,7,5,16,20,186.6805556,-70.74635,41.1238,-1
246400711,4536410,7,5,17,25,186.7256944,-70.7453,41.11832,-1
246400711,4536410,7,5,17,25,186.7256944,-70.7453,41.11832,-1
246400711,4536410,7,5,20,16,186.8444444,-70.76879,41.10402,-1
246400711,4536410,7,5,20,16,186.8444444,-70.76879,41.10402,-1
246400711,4536410,7,5,21,20,186.8888889,-70.77954,41.10137,-1
246400711,4536410,7,5,22,26,186.9347222,-70.79231,41.10187,-1
246400711,4536410,7,5,21,20,186.8888889,-70.77954,41.10137,-1
246400711,4536410,7,5,22,26,186.9347222,-70.79231,41.10187,-1
246400711,4536410,7,5,23,35,186.9826389,-70.80231,41.10606,-1
246400711,4536410,7,6,0,39,187.0270833,-70.80795,41.11242,-1
246400711,4536410,7,5,23,35,186.9826389,-70.80231,41.10606,-1
246400711,4536410,7,6,0,39,187.0270833,-70.80795,41.11242,-1
246400711,4536410,7,6,1,34,187.0652778,-70.80836,41.11655,-1
246400711,4536410,7,6,2,26,187.1013889,-70.80641,41.11986,-1
246400711,4536410,7,6,1,34,187.0652778,-70.80836,41.11655,-1
246400711,4536410,7,6,2,26,187.1013889,-70.80641,41.11986,-1
246400711,4536410,7,6,3,26,187.1430556,-70.80274,41.12264,-1
246400711,4536410,7,6,4,30,187.1875,-70.79793,41.12394,-1
246400711,4536410,7,6,3,26,187.1430556,-70.80274,41.12264,-1
246400711,4536410,7,6,4,30,187.1875,-70.79793,41.12394,-1
246400711,4536410,7,6,5,44,187.2388889,-70.79727,41.12577,-1
246400711,4536410,7,6,6,32,187.2722222,-70.79828,41.12696,-1
246400711,4536410,7,6,5,44,187.2388889,-70.79727,41.12577,-1
246400711,4536410,7,6,6,32,187.2722222,-70.79828,41.12696,-1
246400711,4536410,7,6,7,47,187.3243056,-70.80001,41.12812,-1
246400711,4536410,7,6,8,47,187.3659722,-70.803,41.12755,-1
246400711,4536410,7,6,7,47,187.3243056,-70.80001,41.12812,-1
246400711,4536410,7,6,8,47,187.3659722,-70.803,41.12755,-1
246400711,4536410,7,6,9,50,187.4097222,-70.80965,41.12518,-1
246400711,4536410,7,6,10,59,187.4576389,-70.8201,41.12319,-1
246400711,4536410,7,6,9,50,187.4097222,-70.80965,41.12518,-1
246400711,4536410,7,6,10,59,187.4576389,-70.8201,41.12319,-1
246400711,4536410,7,6,14,0,187.5833333,-70.84711,41.12704,-1
246400711,4536410,7,6,14,59,187.6243056,-70.84969,41.12857,-1
246400711,4536410,7,6,14,0,187.5833333,-70.84711,41.12704,-1
246400711,4536410,7,6,14,59,187.6243056,-70.84969,41.12857,-1
246400711,4536410,7,6,16,6,187.6708333,-70.84926,41.12951,-1
246400711,4536410,7,6,17,2,187.7097222,-70.84694,41.12914,-1
246400711,4536410,7,6,16,6,187.6708333,-70.84926,41.12951,-1
246400711,4536410,7,6,17,2,187.7097222,-70.84694,41.12914,-1
246400711,4536410,7,6,18,11,187.7576389,-70.84585,41.12874,-1
246400711,4536410,7,6,18,54,187.7875,-70.84503,41.12876,-1
246400711,4536410,7,6,18,11,187.7576389,-70.84585,41.12874,-1
246400711,4536410,7,6,18,54,187.7875,-70.84503,41.12876,-1
246400711,4536410,7,6,19,52,187.8277778,-70.84538,41.12914,-1
246400711,4536410,7,6,21,1,187.8756944,-70.84713,41.12846,-1
246400711,4536410,7,6,19,52,187.8277778,-70.84538,41.12914,-1
246400711,4536410,7,6,21,1,187.8756944,-70.84713,41.12846,-1
246400711,4536410,7,6,22,10,187.9236111,-70.84943,41.12729,-1
246400711,4536410,7,6,23,8,187.9638889,-70.85143,41.12679,-1
246400711,4536410,7,6,22,10,187.9236111,-70.84943,41.12729,-1
246400711,4536410,7,6,23,8,187.9638889,-70.85143,41.12679,-1
246400711,4536410,7,7,0,21,188.0145833,-70.8537,41.12748,-1
246400711,4536410,7,7,0,21,188.0145833,-70.8537,41.12748,-1
246400711,4536410,7,7,1,16,188.0527778,-70.85411,41.1273,-1
246400711,4536410,7,7,2,9,188.0895833,-70.85256,41.12634,-1
246400711,4536410,7,7,1,16,188.0527778,-70.85411,41.1273,-1
246400711,4536410,7,7,2,9,188.0895833,-70.85256,41.12634,-1
246400711,4536410,7,7,3,22,188.1402778,-70.84887,41.12419,-1
246400711,4536410,7,7,4,31,188.1881944,-70.8434,41.12059,-1
246400711,4536410,7,7,3,22,188.1402778,-70.84887,41.12419,-1
246400711,4536410,7,7,4,31,188.1881944,-70.8434,41.12059,-1
246400711,4536410,7,7,5,23,188.2243056,-70.84141,41.11579,-1
246400711,4536410,7,7,6,32,188.2722222,-70.84222,41.1076,-1
246400711,4536410,7,7,5,23,188.2243056,-70.84141,41.11579,-1
246400711,4536410,7,7,6,32,188.2722222,-70.84222,41.1076,-1
246400711,4536410,7,7,7,20,188.3055556,-70.84394,41.09921,-1
246400711,4536410,7,7,8,25,188.3506944,-70.85134,41.08935,-1
246400711,4536410,7,7,7,20,188.3055556,-70.84394,41.09921,-1
246400711,4536410,7,7,8,25,188.3506944,-70.85134,41.08935,-1
246400711,4536410,7,7,9,32,188.3972222,-70.86565,41.08189,-1
246400711,4536410,7,7,10,40,188.4444444,-70.8831,41.07824,-1
246400711,4536410,7,7,11,38,188.4847222,-70.89574,41.07687,-1
246400711,4536410,7,7,11,38,188.4847222,-70.89574,41.07687,-1
246400711,4536410,7,7,12,25,188.5173611,-70.90893,41.07725,-1
246400711,4536410,7,7,13,20,188.5555556,-70.92149,41.07978,-1
246400711,4536410,7,7,12,25,188.5173611,-70.90893,41.07725,-1
246400711,4536410,7,7,13,20,188.5555556,-70.92149,41.07978,-1
246400711,4536410,7,7,14,35,188.6076389,-70.93438,41.0826,-1
246400711,4536410,7,7,15,35,188.6493056,-70.94455,41.08489,-1
246400711,4536410,7,7,14,35,188.6076389,-70.93438,41.0826,-1
246400711,4536410,7,7,15,35,188.6493056,-70.94455,41.08489,-1
246400711,4536410,7,7,17,37,188.7340278,-70.95249,41.08505,-1
246400711,4536410,7,7,17,37,188.7340278,-70.95249,41.08505,-1
246400711,4536410,7,7,18,41,188.7784722,-70.95483,41.0834,-1
246400711,4536410,7,7,19,28,188.8111111,-70.95597,41.08126,-1
246400711,4536410,7,7,18,41,188.7784722,-70.95483,41.0834,-1
246400711,4536410,7,7,19,28,188.8111111,-70.95597,41.08126,-1
246400711,4536410,7,7,20,33,188.85625,-70.96009,41.07809,-1
246400711,4536410,7,7,21,39,188.9020833,-70.96494,41.07538,-1
246400711,4536410,7,7,20,33,188.85625,-70.96009,41.07809,-1
246400711,4536410,7,7,21,39,188.9020833,-70.96494,41.07538,-1
246400711,4536410,7,7,22,35,188.9409722,-70.97015,41.07525,-1
246400711,4536410,7,7,23,45,188.9895833,-70.97588,41.07817,-1
246400711,4536410,7,7,22,35,188.9409722,-70.97015,41.07525,-1
246400711,4536410,7,7,23,45,188.9895833,-70.97588,41.07817,-1
246400711,4536410,7,8,0,51,189.0354167,-70.97957,41.0828,-1
246400711,4536410,7,8,1,57,189.08125,-70.97916,41.08747,-1
246400711,4536410,7,8,0,51,189.0354167,-70.97957,41.0828,-1
246400711,4536410,7,8,1,57,189.08125,-70.97916,41.08747,-1
246400711,4536410,7,8,2,56,189.1222222,-70.97747,41.09009,-1
246400711,4536410,7,8,2,56,189.1222222,-70.97747,41.09009,-1
246400711,4536410,7,8,4,10,189.1736111,-70.97318,41.08902,-1
246400711,4536410,7,8,4,56,189.2055556,-70.96966,41.08565,-1
246400711,4536410,7,8,5,49,189.2423611,-70.96721,41.08116,-1
246400711,4536410,7,8,4,10,189.1736111,-70.97318,41.08902,-1
246400711,4536410,7,8,4,56,189.2055556,-70.96966,41.08565,-1
246400711,4536410,7,8,5,49,189.2423611,-70.96721,41.08116,-1
246400711,4536410,7,8,6,41,189.2784722,-70.96627,41.07569,-1
246400711,4536410,7,8,7,42,189.3208333,-70.96515,41.06668,-1
246400711,4536410,7,8,6,41,189.2784722,-70.96627,41.07569,-1
246400711,4536410,7,8,7,42,189.3208333,-70.96515,41.06668,-1
246400711,4536410,7,8,8,32,189.3555556,-70.96401,41.0567,-1
246400711,4536410,7,8,9,38,189.4013889,-70.96977,41.04489,-1
246400711,4536410,7,8,8,32,189.3555556,-70.96401,41.0567,-1
246400711,4536410,7,8,9,38,189.4013889,-70.96977,41.04489,-1
246400711,4536410,7,8,10,34,189.4402778,-70.97878,41.03742,-1
246400711,4536410,7,8,11,26,189.4763889,-70.99,41.03278,-1
246400711,4536410,7,8,12,31,189.5215278,-71.00663,41.03115,-1
246400711,4536410,7,8,13,33,189.5645833,-71.02429,41.03298,-1
246400711,4536410,7,8,14,35,189.6076389,-71.0401,41.0358,-1
246400711,4536410,7,8,15,32,189.6472222,-71.05122,41.03836,-1
246400711,4536410,7,8,16,34,189.6902778,-71.05946,41.04136,-1
246400711,4536410,7,8,10,34,189.4402778,-70.97878,41.03742,-1
246400711,4536410,7,8,11,26,189.4763889,-70.99,41.03278,-1
246400711,4536410,7,8,12,31,189.5215278,-71.00663,41.03115,-1
